study_hours,sleep_hours,screen_time_hours,workout_done,mood_score,deep_work_sessions,streak_days,goal_difficulty,task_completion_rate,stress_level,breaks_taken,weekend_recovery_score,consistency_label,burnout_label,growth_score
0.1,6.2,8.4,0,4,5,22,5,0.63,8,2,10,0,1,59
4.8,7.6,5.9,0,7,1,27,2,0.79,6,5,2,1,1,88
2.2,8.5,9.7,0,9,3,14,2,0.27,3,3,1,0,0,42
4.8,4.9,2.1,1,6,3,21,5,0.58,7,0,7,0,1,95
4.0,8.3,3.5,1,3,2,10,5,0.87,6,1,10,1,1,69
4.9,5.3,7.6,0,3,0,12,1,0.85,9,5,3,0,2,59
2.4,6.5,3.2,1,5,0,11,1,0.43,5,2,7,0,0,37
5.3,8.0,8.2,0,2,3,10,1,0.43,4,0,2,0,0,67
4.8,6.9,2.8,1,7,5,7,3,0.44,10,0,1,0,1,82
3.3,4.3,3.4,1,4,2,1,5,0.28,9,3,10,0,2,38
0.0,7.7,6.1,1,5,3,3,3,0.54,5,2,4,0,0,21
3.9,6.7,8.1,1,6,5,21,2,0.42,10,1,9,0,1,84
2.3,7.0,4.2,0,6,2,25,1,0.72,8,4,9,0,1,73
4.3,5.6,7.1,0,8,3,21,2,0.88,4,5,4,0,0,87
1.8,6.0,8.7,1,4,0,30,3,0.91,6,4,10,0,1,60
2.4,5.2,9.4,0,5,1,22,1,0.69,5,3,5,0,0,53
0.7,8.7,7.7,1,10,0,19,5,0.11,2,0,8,0,0,20
2.5,5.9,8.7,0,10,5,0,2,0.81,2,4,5,0,0,48
4.4,6.9,7.9,0,1,1,6,4,0.81,4,4,4,1,0,50
1.5,6.4,6.0,1,10,0,17,4,0.8,4,5,10,1,0,41
1.7,5.6,3.8,0,3,4,2,3,0.49,2,3,8,0,0,42
0.4,5.6,1.5,1,10,5,5,4,0.41,6,4,9,0,1,45
3.5,5.7,7.9,1,2,0,8,3,0.26,7,1,4,0,1,29
0.3,7.0,5.2,1,10,0,9,1,0.71,3,4,1,1,0,19
4.8,6.2,9.5,0,2,0,9,1,0.5,4,1,1,0,0,42
2.5,6.5,1.4,0,5,1,25,3,0.81,6,5,8,1,1,76
3.4,4.7,8.3,1,1,3,2,2,0.65,1,4,8,0,0,44
4.5,5.9,4.9,0,6,3,16,1,0.18,7,3,5,0,1,71
2.1,8.9,2.5,1,4,5,27,1,0.83,9,3,6,0,1,98
2.9,6.4,8.3,1,4,3,9,4,0.67,2,5,3,1,0,51
3.4,6.7,9.2,0,8,5,1,2,0.75,1,5,6,1,0,55
1.3,7.6,1.1,1,6,5,19,1,0.7,2,4,4,1,0,80
1.1,7.6,7.3,0,3,1,24,1,0.48,1,5,2,0,0,45
5.6,8.4,8.4,0,5,1,1,1,0.46,4,5,9,0,0,44
2.0,7.5,1.4,0,9,2,4,1,0.46,9,3,8,0,1,40
1.5,5.3,3.7,0,7,2,9,1,0.49,4,1,6,0,0,39
1.1,6.8,1.2,0,5,2,16,1,0.32,9,0,4,0,1,48
2.5,8.7,5.3,0,2,5,8,2,0.85,2,1,6,1,0,68
5.2,8.4,2.0,0,4,1,13,1,0.5,10,0,10,0,1,73
0.5,5.1,10.0,0,5,0,30,3,0.25,3,3,2,0,0,34
5.8,6.4,5.1,1,8,3,21,2,0.4,6,5,2,0,1,93
0.4,4.9,9.4,0,3,5,14,1,0.16,9,0,10,0,2,38
1.5,8.2,7.4,1,4,3,7,1,0.4,2,4,2,0,0,33
3.8,5.9,3.4,1,7,2,26,4,0.19,6,5,8,0,1,78
3.1,6.5,7.9,0,8,1,9,1,0.3,3,5,8,0,0,34
3.2,6.5,4.2,1,2,2,30,5,0.68,7,3,1,0,1,87
5.9,6.9,8.6,1,4,1,2,4,0.44,2,5,4,0,0,47
2.7,4.6,3.4,1,10,2,14,3,0.72,7,5,4,0,1,62
1.5,6.2,7.6,0,8,5,22,5,0.21,4,3,3,0,0,64
5.4,5.0,4.1,0,7,2,6,4,0.25,6,1,10,0,1,61
4.3,5.8,1.7,0,10,3,4,5,0.91,8,1,9,0,2,73
0.4,8.1,6.1,1,4,4,22,2,0.17,8,1,4,0,1,51
3.1,4.4,6.4,1,4,3,19,2,0.31,10,5,9,0,2,64
0.8,8.9,7.0,0,5,1,9,1,0.19,5,0,2,0,0,15
5.7,6.2,2.4,0,6,3,0,1,0.44,9,4,9,0,1,67
1.9,5.6,7.9,1,3,3,14,1,0.4,1,1,8,0,0,46
2.6,5.3,7.7,1,1,2,19,1,0.18,3,0,9,0,0,49
1.9,5.2,8.8,1,4,0,5,2,0.41,4,5,8,0,0,13
1.0,6.6,9.3,0,5,3,15,3,0.21,6,4,9,0,1,34
1.2,7.9,2.5,1,4,0,5,2,0.56,9,1,9,0,1,23
0.7,8.6,9.6,1,6,5,13,2,0.48,9,3,1,0,1,45
0.1,5.3,8.5,1,5,1,2,4,0.24,1,2,7,0,0,0
4.7,9.0,2.6,0,4,5,11,1,0.83,9,0,5,0,1,95
1.8,6.1,8.9,1,1,4,4,2,0.15,7,5,1,0,1,29
5.7,4.5,9.5,1,7,1,25,4,0.75,3,5,7,0,0,85
5.8,5.9,6.9,1,8,4,29,1,0.87,3,0,8,0,0,100
1.4,7.5,9.2,0,5,2,24,2,0.12,3,0,8,0,0,43
1.1,7.7,2.3,0,4,4,23,5,0.98,6,2,7,1,1,82
0.0,6.6,9.6,0,1,2,9,4,0.8,4,2,1,1,0,22
1.9,5.6,8.5,0,2,3,10,3,0.67,4,5,4,0,0,44
3.8,4.3,8.0,1,9,2,22,3,0.92,6,5,5,0,1,77
4.9,8.6,8.0,1,4,3,10,1,0.14,7,0,1,0,1,59
2.7,7.2,4.8,1,3,0,28,2,0.43,4,4,9,0,0,62
0.2,5.4,6.7,0,6,1,30,1,0.63,9,1,7,0,2,51
0.9,5.5,9.8,1,2,0,30,5,0.99,9,5,9,0,2,52
1.0,6.9,3.9,0,9,2,29,2,0.35,7,0,5,0,1,62
1.3,5.5,9.8,0,2,3,0,4,0.89,4,5,6,0,0,26
5.1,4.3,2.8,0,10,5,15,3,0.97,4,0,4,0,0,100
5.0,7.4,9.2,1,1,5,14,2,0.54,10,5,1,0,1,83
4.4,6.8,3.1,1,1,4,10,5,0.29,1,3,7,0,0,73
1.6,6.2,4.7,1,4,0,26,3,0.98,1,1,1,1,0,62
3.2,7.4,3.2,0,6,0,21,5,0.47,3,2,5,0,0,60
5.6,8.0,8.1,0,10,1,15,3,0.83,1,1,10,1,0,73
1.5,8.4,9.9,0,3,0,2,1,0.39,1,2,3,0,0,3
3.7,5.8,2.3,0,6,2,8,1,0.51,8,2,2,0,2,59
5.5,8.9,2.0,1,8,3,3,3,1.0,8,2,7,0,1,82
1.4,6.2,8.7,0,6,1,12,5,0.1,2,3,3,0,0,19
5.7,4.0,3.3,1,8,4,13,2,0.4,10,3,4,0,2,90
2.4,6.1,8.7,0,8,3,15,2,0.54,9,4,7,0,1,53
5.0,7.8,4.5,0,6,4,28,1,0.62,9,2,2,0,1,100
0.8,8.6,5.9,1,2,3,22,4,0.3,7,1,3,0,1,51
0.1,8.8,9.6,1,7,5,25,5,0.88,8,0,3,0,1,66
0.5,5.3,2.5,0,3,4,20,3,0.94,9,4,6,0,2,71
1.4,6.7,2.3,1,1,1,7,4,0.18,9,0,2,0,1,26
4.4,8.7,1.3,0,6,4,26,1,0.93,4,3,2,1,0,100
5.8,6.7,2.8,0,5,2,12,1,0.52,1,2,1,0,0,81
2.0,4.7,4.0,0,1,2,7,2,1.0,2,2,9,0,0,50
5.1,6.1,1.3,1,6,4,30,1,0.54,8,1,9,0,1,100
5.3,8.2,1.3,0,6,2,19,3,0.24,1,4,1,0,0,85
4.2,7.7,8.6,1,5,4,28,3,0.77,3,3,7,1,0,97
5.5,5.7,3.0,1,1,2,11,1,0.14,3,4,4,0,0,69
1.6,4.1,9.2,0,10,2,17,2,0.24,8,4,8,0,2,36
5.8,6.2,4.7,1,7,1,3,5,0.56,8,5,8,0,1,58
4.7,8.4,4.6,1,6,1,27,4,0.12,3,2,7,0,0,77
4.1,7.3,8.8,1,5,2,7,2,0.83,4,3,5,1,0,54
4.2,5.3,1.7,0,2,3,27,3,0.72,2,3,2,0,0,100
3.3,4.2,8.7,0,2,4,25,2,0.94,4,4,8,0,0,89
2.3,7.5,2.9,0,2,1,0,3,0.21,4,1,8,0,0,22
3.1,6.0,2.9,1,6,1,7,4,0.95,7,1,7,0,1,54
2.6,6.2,6.4,1,8,5,30,2,0.67,6,2,2,1,1,96
3.1,5.3,7.8,0,2,3,27,5,0.78,8,5,10,0,2,83
3.3,4.5,3.1,0,10,3,19,1,0.41,3,1,8,0,0,74
4.3,4.5,9.5,1,6,3,10,5,0.75,10,0,6,0,2,63
0.4,8.6,3.6,0,5,4,17,4,0.59,9,1,3,0,1,57
0.6,7.0,3.3,0,5,3,5,2,0.98,1,0,1,1,0,43
4.2,5.0,9.8,0,9,3,8,3,0.53,8,0,5,0,2,54
2.4,5.1,2.9,0,4,2,9,5,0.11,7,1,8,0,1,41
2.6,4.6,3.6,1,7,5,27,3,0.58,9,1,6,0,2,95
3.6,8.4,8.1,0,9,3,9,5,0.92,9,3,8,0,1,62
4.5,6.9,2.1,0,2,4,17,2,0.81,4,3,10,1,0,97
0.6,7.1,3.3,0,4,4,26,4,0.38,5,3,6,0,0,68
3.9,6.3,7.1,1,6,3,3,5,0.95,6,2,3,1,1,58
1.7,7.3,1.7,0,6,3,9,1,0.31,5,0,10,0,0,47
4.4,5.8,3.5,0,7,2,18,4,0.99,3,5,8,0,0,87
2.9,6.7,4.6,0,3,3,18,2,0.63,10,2,4,0,1,71
2.8,4.3,2.1,1,5,3,8,5,0.75,10,0,6,0,2,63
1.7,6.1,3.4,1,5,0,17,4,0.66,8,4,7,0,1,45
1.0,6.7,4.3,0,8,4,3,1,0.55,10,2,5,0,1,38
2.9,5.3,3.7,0,6,2,8,2,0.77,7,1,5,0,1,55
3.3,8.1,8.5,1,5,0,29,1,0.37,3,4,5,0,0,60
2.9,7.7,3.7,0,5,3,24,3,0.16,8,2,1,0,1,73
4.5,4.6,8.1,0,4,5,13,5,0.71,5,1,4,0,0,83
2.0,5.2,7.2,0,8,2,10,2,0.83,5,3,4,0,0,45
0.2,6.6,1.5,0,5,0,12,5,0.71,2,2,9,1,0,30
4.4,6.1,9.0,1,6,4,25,4,0.78,6,1,7,1,1,94
0.0,6.1,9.2,0,6,5,10,3,0.49,7,5,1,0,1,36
0.2,4.8,8.8,1,7,0,6,3,0.15,8,2,8,0,2,0
3.6,4.0,7.2,0,7,5,22,2,0.13,4,3,7,0,0,79
2.6,4.6,4.2,0,5,2,5,1,0.19,8,1,9,0,2,35
3.5,6.3,2.6,1,5,3,19,2,0.17,4,2,5,0,0,72
0.2,8.2,1.9,0,4,4,24,4,0.43,9,5,4,0,1,66
0.0,4.7,9.9,0,7,4,28,4,0.57,2,4,1,0,0,57
1.8,7.5,9.7,1,10,5,18,4,0.3,2,0,10,0,0,58
0.3,9.0,1.9,1,1,1,8,2,0.63,2,2,6,1,0,29
3.8,7.4,5.4,0,3,2,5,4,0.56,7,0,2,0,1,50
2.4,4.2,3.8,1,6,5,19,3,0.22,10,1,4,0,2,74
0.1,7.8,1.1,0,1,3,16,5,0.82,7,4,9,0,1,56
0.9,8.8,7.3,1,3,5,26,1,0.33,4,1,9,0,0,68
3.7,7.1,4.4,1,10,5,15,1,0.56,8,2,10,0,1,84
0.8,6.0,6.7,0,10,1,28,1,0.83,6,5,4,0,1,57
4.5,4.5,4.9,1,6,5,30,1,0.62,10,2,4,0,2,100
5.9,4.2,8.9,1,6,3,2,4,0.95,4,4,8,0,0,69
2.7,4.1,6.0,0,8,4,13,1,0.9,3,5,2,0,0,71
3.0,6.3,2.5,1,5,4,26,1,0.55,6,3,10,0,1,93
4.7,5.1,3.7,0,9,3,20,3,0.43,3,0,4,0,0,86
1.9,7.3,5.6,0,10,4,10,4,0.83,7,5,9,0,1,59
2.8,5.0,4.5,0,2,4,19,2,0.65,9,4,1,0,2,78
3.6,7.6,4.5,1,5,5,30,4,0.22,1,0,1,0,0,99
5.2,8.1,8.1,1,10,0,11,3,0.65,4,0,6,1,0,54
3.6,6.6,4.5,0,10,2,16,5,0.45,7,1,2,0,1,64
4.1,7.0,2.9,1,2,1,18,5,0.95,3,5,3,1,0,79
4.7,4.6,5.5,0,4,4,2,3,0.67,1,3,4,0,0,67
4.4,7.2,1.4,0,10,1,5,2,0.61,5,1,6,1,0,58
1.8,6.0,2.4,0,9,0,23,3,0.98,9,3,3,0,1,63
2.0,5.0,5.7,1,2,4,3,3,0.53,7,3,8,0,1,43
0.1,8.9,3.1,1,3,2,13,5,0.27,1,0,9,0,0,31
3.2,6.5,1.7,1,10,5,26,3,0.8,1,1,1,1,0,100
1.2,4.2,8.7,1,2,0,16,4,0.87,6,0,7,0,1,33
1.8,4.5,1.3,1,8,2,25,5,0.26,9,1,1,0,2,66
2.5,7.0,4.4,0,7,2,6,5,0.29,4,3,10,0,0,38
1.9,6.5,2.9,1,9,5,2,4,0.25,3,1,4,0,0,47
1.9,7.5,5.3,0,5,0,10,3,0.2,8,1,10,0,1,23
4.4,6.7,1.9,1,2,3,18,1,0.3,7,2,10,0,1,82
5.7,4.5,6.2,1,5,5,22,3,0.48,9,1,9,0,2,100
0.3,8.7,2.9,1,9,4,9,3,0.33,1,4,7,0,0,40
4.9,5.5,7.2,0,8,0,24,5,0.21,3,2,6,0,0,65
5.3,4.1,9.8,1,8,3,13,2,0.54,9,4,8,0,2,71
5.2,6.4,9.5,1,6,5,10,5,0.3,10,3,4,0,1,73
2.0,5.3,5.3,1,1,5,6,2,0.24,10,0,1,0,2,49
4.8,7.1,1.3,0,8,0,28,4,0.7,8,1,5,0,1,91
1.2,5.0,2.6,0,6,3,16,5,0.5,7,2,5,0,1,56
0.9,5.8,9.4,1,7,2,5,3,0.93,5,4,4,0,0,26
2.2,8.1,3.7,0,9,5,28,4,0.4,4,2,2,0,0,90
1.1,6.8,3.3,1,4,1,25,3,0.53,1,3,2,0,0,56
2.6,6.2,1.7,0,1,0,5,4,0.51,4,2,1,0,0,35
1.2,4.7,3.4,1,7,1,4,5,0.4,7,1,2,0,1,22
0.7,4.5,1.1,1,10,5,29,1,0.75,5,0,9,0,0,91
4.8,6.1,8.4,1,7,1,7,1,0.62,6,4,2,1,1,50
0.7,8.7,3.8,1,10,5,20,1,0.11,9,3,7,0,1,60
5.0,7.1,7.1,0,7,3,21,1,0.23,9,3,6,0,1,79
3.5,6.4,3.3,1,9,1,4,4,0.91,8,4,5,0,1,51
1.5,8.6,4.8,0,5,2,2,5,0.66,2,4,10,1,0,30
1.0,4.3,9.7,0,1,5,23,2,0.19,9,2,4,0,2,56
0.4,7.4,8.0,0,5,3,23,5,0.24,3,0,8,0,0,44
1.7,5.4,8.5,1,3,4,21,4,0.81,4,0,8,0,0,68
5.6,7.2,5.4,1,4,3,23,2,0.94,3,0,1,1,0,100
3.5,8.6,9.2,0,1,2,8,2,0.24,2,1,6,0,0,38
1.5,4.5,7.6,1,3,1,29,4,0.58,8,5,10,0,2,57
5.7,4.7,4.5,0,6,1,24,4,0.63,3,1,8,0,0,91
1.6,4.1,3.5,0,5,1,19,5,0.59,8,3,6,0,2,52
3.5,4.7,8.1,0,9,3,17,2,0.95,8,3,1,0,2,74
4.7,5.2,8.4,1,9,3,13,2,0.51,2,5,9,0,0,68
0.7,7.8,2.3,1,1,0,14,2,0.94,6,3,4,1,1,40
3.5,5.6,8.3,0,5,0,21,3,0.64,7,3,1,0,1,55
3.4,4.2,4.9,1,9,2,23,4,0.84,9,4,10,0,2,80
0.9,7.2,7.5,1,1,3,12,1,0.21,1,5,3,0,0,32
1.6,6.5,7.4,1,6,4,30,2,0.46,4,2,4,0,0,76
3.3,8.0,6.5,1,8,4,16,4,0.88,4,0,8,1,0,79
1.8,8.6,1.3,1,9,2,5,3,0.23,7,4,1,0,1,35
4.9,4.1,7.7,0,3,3,22,1,0.49,2,4,8,0,0,84
2.2,6.9,4.5,0,6,1,0,3,0.79,1,5,5,1,0,30
0.0,6.8,2.8,1,7,3,23,1,0.55,3,4,3,0,0,57
5.5,5.7,6.7,1,9,4,17,1,0.6,2,1,7,0,0,92
1.5,7.5,1.2,1,9,5,3,2,0.35,10,5,10,0,1,51
5.2,6.2,1.8,1,10,5,13,5,0.68,1,0,6,1,0,100
0.4,9.0,4.7,0,2,4,23,3,0.87,8,1,4,0,1,69
4.1,8.0,1.3,1,5,1,30,4,0.9,1,0,4,1,0,99
2.1,6.4,2.1,0,3,3,20,5,0.4,1,0,4,0,0,68
1.1,4.1,1.4,0,8,0,12,3,0.36,7,1,9,0,1,31
4.6,7.8,4.3,1,1,2,11,1,0.95,1,3,3,1,0,75
4.5,7.6,3.4,1,2,3,14,4,0.23,9,4,7,0,1,72
2.5,6.0,9.8,0,8,0,4,2,0.37,5,4,3,0,0,13
4.5,7.1,8.9,0,1,2,3,3,0.51,5,2,2,0,0,44
3.8,4.3,1.9,0,1,2,14,2,0.97,9,2,9,0,2,79
0.3,6.4,1.3,0,6,2,23,1,0.92,3,3,8,1,0,64
2.1,5.8,1.4,1,5,0,14,4,0.93,8,2,9,0,2,53
3.8,5.9,5.4,0,5,3,29,5,0.19,10,3,9,0,2,84
4.7,5.8,5.3,0,6,1,18,3,0.62,8,0,4,0,2,72
0.5,6.8,4.9,0,8,4,16,3,0.33,4,4,2,0,0,48
5.1,8.1,7.6,1,4,1,18,1,0.38,2,4,6,0,0,66
3.2,5.8,1.2,1,4,5,16,5,0.45,9,5,2,0,2,86
2.4,7.3,5.6,1,3,0,9,5,0.92,9,2,5,0,1,39
1.0,7.8,4.9,1,10,2,26,5,0.45,10,4,7,0,1,58
0.5,8.5,4.8,0,2,3,15,5,0.69,10,2,3,0,1,48
3.6,6.9,5.8,1,4,2,20,3,0.15,2,3,10,0,0,62
3.3,7.9,3.3,0,1,1,17,3,0.14,2,0,10,0,0,54
0.4,7.4,1.7,1,5,0,30,4,0.65,5,3,7,1,0,57
5.8,7.0,3.6,0,1,0,3,1,0.51,3,3,4,0,0,53
0.7,4.8,3.0,0,10,2,26,5,0.28,4,0,7,0,0,56
6.0,6.6,9.5,1,5,0,7,2,0.75,4,1,9,1,0,54
3.6,6.0,8.6,0,1,5,30,3,0.61,8,3,4,0,1,98
4.2,4.1,2.0,1,3,2,25,2,0.56,7,2,5,0,1,90
1.5,8.0,5.3,0,10,1,21,3,0.54,10,3,3,0,1,49
1.2,5.0,7.4,0,3,2,28,5,0.82,8,3,2,0,2,65
6.0,4.5,2.6,1,8,5,14,2,0.36,6,1,10,0,1,100
3.9,7.3,3.4,1,10,2,16,1,0.77,8,3,2,0,1,75
3.0,6.2,6.4,0,6,4,19,1,0.34,10,5,8,0,1,70
5.4,4.7,6.5,0,4,5,19,5,0.46,8,2,6,0,2,97
4.6,7.9,3.3,1,10,1,30,1,0.14,2,5,1,0,0,84
3.3,4.0,7.1,0,3,0,4,2,0.6,5,0,10,0,0,30
5.8,8.9,1.9,0,2,5,7,5,0.78,7,0,5,0,1,98
5.0,4.2,6.8,0,4,2,23,4,0.13,7,4,2,0,1,75
2.3,7.6,7.9,1,8,3,19,3,0.24,6,2,1,0,1,53
3.3,8.9,3.4,0,2,5,15,1,0.7,7,3,6,0,1,86
0.2,7.7,1.2,1,8,3,16,4,0.81,6,2,5,1,1,57
4.5,5.7,7.9,1,9,5,9,5,0.41,1,2,5,0,0,71
5.9,8.9,2.7,1,9,1,17,4,0.81,6,4,9,1,1,89
1.7,5.3,6.1,0,5,2,24,5,0.89,1,5,5,0,0,67
3.4,6.6,3.0,0,4,4,19,3,0.54,8,5,10,0,1,84
2.6,5.5,7.4,0,7,1,6,5,0.85,5,0,5,0,0,38
3.2,6.5,3.9,1,9,2,23,4,0.19,3,1,8,0,0,68
0.0,5.0,8.5,0,7,4,8,5,0.86,6,5,1,0,1,36
1.2,8.8,8.1,0,7,2,16,2,0.57,6,4,6,0,1,40
0.2,8.8,8.3,1,6,5,14,2,0.2,4,2,6,0,0,40
0.1,5.2,4.0,0,9,0,9,1,0.7,5,3,8,0,0,20
2.9,7.7,8.0,1,10,5,15,1,0.35,2,0,3,0,0,66
4.8,7.1,6.3,1,4,2,1,4,0.23,2,2,10,0,0,43
4.9,5.4,8.4,1,4,3,21,5,0.97,4,3,1,0,0,91
2.5,6.1,9.6,1,10,3,12,3,0.54,9,5,8,0,1,47
4.5,8.1,7.1,0,6,1,8,5,0.6,1,1,10,0,0,51
0.7,8.0,2.1,1,5,4,15,4,0.83,7,5,7,0,1,64
5.2,6.7,4.2,0,3,4,22,5,0.66,6,1,1,1,1,100
2.5,7.3,2.0,1,9,1,27,3,0.91,3,0,3,1,0,80
3.1,8.7,6.4,1,2,2,9,1,0.54,5,0,7,0,0,48
0.1,5.4,9.9,0,9,5,3,3,0.43,9,1,2,0,2,24
2.8,4.4,4.9,0,10,5,29,5,0.6,5,0,4,0,0,98
0.0,7.3,6.2,1,9,3,4,1,0.22,1,4,7,0,0,15
0.5,8.9,1.1,1,2,0,13,4,0.74,5,1,4,1,0,36
2.0,4.7,1.0,0,8,1,13,1,0.47,8,1,7,0,2,48
2.9,5.5,9.7,0,10,5,22,5,0.48,10,1,9,0,2,76
4.9,7.1,1.0,0,8,4,25,5,0.16,6,5,6,0,1,100
4.4,6.4,7.8,0,6,2,7,4,0.76,2,2,4,1,0,57
3.6,4.9,6.6,0,7,0,5,1,0.91,6,2,10,0,1,41
0.6,4.1,2.6,1,4,2,20,4,0.38,1,0,3,0,0,49
3.6,5.6,1.9,1,4,1,27,1,0.22,7,4,9,0,1,75
2.7,5.7,2.7,0,3,4,18,5,0.3,6,2,9,0,1,73
1.8,5.6,9.9,1,9,2,9,4,0.65,4,5,1,0,0,33
3.3,7.0,3.3,0,7,5,1,4,0.45,9,3,8,0,1,60
3.3,7.1,5.2,1,3,0,5,3,0.55,8,2,4,0,1,34
5.5,5.2,7.0,0,5,0,2,2,0.92,8,5,10,0,2,51
3.4,8.4,1.4,0,2,0,22,4,0.46,9,4,10,0,1,66
3.3,4.1,9.2,0,1,5,15,4,0.87,4,0,2,0,0,77
2.5,6.6,6.8,1,5,1,12,1,0.32,9,5,1,0,1,36
2.3,5.7,4.6,1,3,2,17,3,0.6,4,4,4,0,0,58
1.7,7.6,9.4,0,5,5,14,1,0.72,4,0,4,1,0,60
5.1,7.4,8.3,1,5,5,1,5,0.19,5,1,9,0,0,59
0.5,8.0,9.7,1,3,5,27,5,0.12,5,4,10,0,0,57
0.1,4.8,5.1,1,5,1,14,2,0.57,10,3,6,0,2,29
3.9,5.8,4.1,0,9,5,20,1,0.43,6,4,8,0,1,91
3.9,7.1,2.0,1,10,0,27,4,0.11,5,4,4,0,0,69
3.7,5.4,4.5,1,2,4,30,5,0.18,5,2,3,0,0,93
2.6,5.7,4.1,1,3,4,4,1,0.55,3,4,1,0,0,53
1.7,5.2,3.6,0,6,2,13,1,0.32,9,5,6,0,2,44
4.6,7.0,8.7,1,8,3,25,5,0.62,6,1,8,1,1,87
3.6,8.8,4.2,1,7,1,0,5,0.5,7,2,6,0,1,36
1.9,6.1,1.7,1,6,3,24,5,0.57,8,5,3,0,1,77
2.1,6.6,9.0,1,1,2,28,4,0.48,7,2,6,0,1,62
5.1,4.5,4.3,0,5,5,0,5,0.73,7,4,10,0,1,76
1.8,5.0,7.6,0,10,3,24,5,0.93,4,3,2,0,0,71
5.1,6.4,2.1,0,7,2,24,4,0.64,5,4,4,1,0,97
2.8,5.1,4.5,0,10,3,30,4,0.69,8,5,3,0,2,90
4.2,7.5,6.2,1,1,1,16,1,0.98,7,5,2,0,1,70
1.4,8.8,3.2,0,8,1,13,5,0.83,2,3,2,1,0,46
5.4,6.6,3.9,1,8,1,1,2,0.92,6,3,7,1,1,61
0.0,5.3,2.8,0,10,0,29,2,0.57,3,3,2,0,0,49
3.1,5.9,3.8,1,8,4,24,3,0.24,8,5,6,0,2,82
3.9,5.1,4.1,1,6,4,5,5,0.37,10,1,6,0,2,61
3.1,4.5,9.0,1,7,3,24,5,0.24,9,0,5,0,2,65
1.9,6.0,5.3,0,8,0,7,2,0.48,2,5,5,0,0,24
1.8,8.3,7.6,1,9,1,15,1,0.82,7,1,9,0,1,44
2.6,7.9,8.3,0,5,5,7,1,0.62,4,4,4,1,0,57
3.9,7.2,7.6,0,7,0,6,4,0.35,5,1,3,0,0,32
1.4,8.1,4.6,0,4,0,2,3,0.59,10,1,5,0,1,16
5.8,4.5,9.9,0,10,5,5,1,0.81,8,1,9,0,2,80
0.1,6.9,9.3,0,4,2,0,3,0.88,1,0,10,1,0,11
4.5,6.1,8.7,0,2,3,12,2,0.23,1,4,3,0,0,59
0.3,8.0,8.9,0,9,3,27,5,0.22,2,0,6,0,0,47
1.3,7.1,6.4,0,10,0,28,2,0.48,6,4,3,0,1,49
2.7,4.8,4.1,0,1,4,8,2,0.81,1,2,10,0,0,65
2.8,8.7,5.7,1,3,2,21,4,0.73,1,3,7,1,0,69
4.7,4.7,9.2,0,1,2,13,3,0.3,6,1,2,0,1,56
4.5,6.1,7.5,1,2,4,20,1,0.36,4,0,5,0,0,82
4.0,6.7,1.2,0,5,0,1,3,0.82,6,2,9,1,1,47
4.5,6.6,3.2,0,1,4,12,1,0.18,10,4,1,0,1,75
2.6,6.3,1.7,0,10,1,22,4,0.77,9,0,6,0,1,71
3.0,5.9,5.1,0,7,4,20,5,0.51,7,5,2,0,1,78
4.7,7.0,1.1,0,3,4,22,4,0.25,4,4,4,0,0,97
2.9,7.1,8.0,1,6,1,25,3,0.6,5,0,3,0,0,62
5.9,8.5,9.7,0,9,4,29,1,0.7,8,5,9,0,1,100
3.8,7.0,6.6,0,10,0,17,3,0.55,2,5,1,0,0,53
3.1,7.1,9.2,0,8,1,15,4,0.46,5,1,5,0,0,44
0.9,7.2,2.6,1,7,4,21,5,0.23,7,0,4,0,1,62
4.9,4.7,2.3,1,4,1,8,3,0.11,2,2,6,0,0,54
3.8,5.1,7.5,1,1,2,13,4,0.38,4,1,9,0,0,54
2.6,7.7,4.6,0,3,4,0,4,0.17,2,0,1,0,0,39
2.2,8.4,9.1,0,7,3,8,1,0.1,9,2,9,0,1,31
1.3,6.5,3.7,1,3,0,16,1,0.32,9,0,5,0,1,33
4.6,6.8,5.9,1,5,5,25,5,0.18,7,0,7,0,1,96
4.8,4.7,3.2,0,3,2,8,5,0.33,6,4,4,0,1,62
1.5,5.1,6.7,1,6,0,3,3,0.42,8,4,2,0,2,11
2.9,4.6,5.7,0,10,4,24,3,0.78,3,3,9,0,0,87
1.6,4.9,2.3,0,8,5,23,3,0.78,5,0,5,0,0,88
1.3,7.4,1.5,0,1,1,20,1,0.34,10,2,10,0,1,50
5.3,8.0,7.5,1,4,4,4,5,0.16,9,0,2,0,1,60
5.7,6.0,4.3,0,4,0,15,2,0.35,5,3,6,0,0,66
1.6,8.2,2.9,1,4,5,9,3,1.0,7,1,9,0,1,70
4.6,5.1,1.3,1,2,2,12,4,0.34,9,5,2,0,2,71
5.7,6.0,8.3,0,3,5,3,1,0.7,9,2,7,0,1,77
3.1,5.0,6.9,0,2,0,28,1,0.54,4,5,2,0,0,63
0.1,8.2,4.8,1,1,1,19,3,0.95,9,3,10,0,1,44
2.3,4.4,6.5,0,9,5,24,4,0.51,3,2,7,0,0,81
1.7,6.3,8.3,0,7,5,10,2,0.86,4,1,6,1,0,59
3.3,5.5,4.6,1,5,5,4,1,0.77,2,2,9,0,0,68
3.3,6.4,2.5,0,10,3,22,5,0.25,8,2,9,0,1,77
5.8,5.5,1.1,1,3,0,30,3,0.73,8,0,8,0,2,100
